"start","tracker_item_id","priority","open_date","close_date","summary","details","submitted_by","last_modified_date","last_modified_by"
"===",3021,3,"2014-03-04 15:04:17+00","2015-01-19 22:41:46+00","medication-prescription-status needs ""draft""","<p>
None of the statuses in the MedicationPrescription.status attribute deal with an order that is not yet active.  There are frequently use-cases for storing and passing around orders that have not yet been activated (works in progress, orders written by a med studant that need sign-off, orders for narcotics which may need counter-signing, draft orders that are being run through decision support before being activated, etc.</p>

<p>
Suggest defining a new status called ""draft"".</p>
",105,"2015-01-19 22:41:46+00",475
"===",3023,3,"2014-03-04 21:58:37+00","2014-10-15 21:11:59+00","/history should be /_history in example","<p>
Spec has an example showing:</p>

<p>
&lt;link href=""[base]/Patient/34/history/31"" rel=""predecessor-version""/&gt;</p>

<p>
Should be:</p>

<p>
&lt;link href=""[base]/Patient/34/_history/31"" rel=""predecessor-version""/&gt;</p>
",105,"2014-10-15 21:11:59+00",150
"===",3024,3,"2014-03-05 13:30:03+00","2014-10-14 22:55:25+00","FHIR Java Implementation - Clear Versioning","<p>
Users of the Java implementation currently go to the <a href=""http://hl7.org/implement/standards/FHIR-Develop/downloads.html"">official downloads section</a> to download the source which is packaged up in a <a href=""http://hl7.org/documentcenter/public/standards/FHIR/java.zip"">zip</a> called java.zip.</p>

<p>
As a user of this source code it is not clear which version of the java implementation (0.12,0.80 etc..?) is in that java.zip.</p>

<p>
SOME (but not all) of the source code files contain a comment like this </p>

<p>
// Generated on Tue, Feb 25, 2014 16:54+1100 for FHIR v0.80 </p>

<p>
But it isn't obvious to spot.</p>

<p>
 </p>

<p>
I request one of the following is done</p>

<p>
1) Rename java.zip to java-<em>version</em>.zip (e.g. java-0.8.zip)</p>

<p>
2) Include a README or CHANGELOG in the source folder containing the release number.</p>

<p>
<br />
I also request that the downloads page includes a link to older releases in case the developer depends on code that has dependencies on an older release.</p>
",413,"2014-10-15 10:38:37+00",150
"===",3025,3,"2014-03-05 13:44:54+00","2015-03-14 22:02:11+00","HTTP delete interaction returns 204 on success but can include an OperationOutcome","<p>
<a href=""http://latest.fhir.me/http.html#delete"">http://latest.fhir.me/http.html#delete</a></p>

<p>
From <a href=""https://tools.ietf.org/html/rfc2616#section-10.2.5"">https://tools.ietf.org/html/rfc2616#section-10.2.5</a>: 'The 204 response MUST NOT include a message-body'</p>

<p>
A successful delete should return a 200 response if it sends an OperationOutcome.</p>

<p>
 </p>
",413,"2015-03-14 22:02:11+00",150
"===",3026,3,"2014-03-05 20:05:14+00","2014-10-15 11:20:41+00","if there is any relative links","<p>
Should be ""if there are any relative links""</p>
",105,"2014-10-15 11:20:41+00",150
"===",3029,3,"2014-03-05 23:01:53+00","2014-10-15 03:51:54+00","irrespective of it's system namespace","<p>
Shouldn't be an apostrophe in ""it's"".  Suggest doing a global search for it's.  We shouldn't be contracting anyhow</p>
",105,"2014-10-15 10:38:50+00",150
"===",3030,3,"2014-03-05 23:16:49+00","2014-10-15 21:20:53+00","Change [namespace]|[code] to [system]|[code/value]","<p>
The description of how the ""token"" parameter type works uses the word [namespace], when the property in all 3 data types searched by ""token"" (Coding, CodeableConcept and Identifier) is ""system"".  As well, while Coding and CodeableConcept use ""code"", Identifier uses ""value"", so to be explicit, the documentation should reflect both terms.  So we'd have:</p>

<p>
[code/value]</p>

<p>
[system]|[code/value]</p>

<p>
|[code/value]</p>

<p>
as the three possible usages</p>
",105,"2014-10-15 21:20:53+00",150
"===",3031,3,"2014-03-06 04:44:56+00","2015-01-12 04:44:03+00","Combining :text and :exact modifiers","<p>
At present, the section is silent on whether multiple modifiers can be combined.  Most combinations make no sense, but :text and :exact together do make sense and could be useful.  Need to declare whether that's allowed or not, and if so, whether the modifiers need to come in a specific order.</p>
",105,"2015-01-12 04:44:03+00",150
"===",3032,3,"2014-03-06 04:58:27+00","2014-10-27 23:09:15+00","Modifiers on combination query parameters","<p>
At the moment, modifiers are prohibited on combination query paramters (e.g. name-value).  However, there are definitely use-cases where modifiers would be useful - :text, :exact, :missing, etc. are all potentially useful.  While there are edge cases where modifiers could apply to either of the arguments, in the places where we have combination parameters now, the biggest benefit would be having them apply to the second parameter.  So rather than prohibiting modifiers on combination parameters, I'd advocate for allowing them and simply declaring that they apply to the last parameter and must be appropriate for the type of the last parameter.</p>
",105,"2014-10-27 23:09:15+00",150
"===",3033,3,"2014-03-06 06:12:56+00","2014-12-09 19:28:56+00","Need to clarify how tag searches work on Document end point","<p>
The _tag search parameter could apply to tags on the atom feed or on the initial Composition resource or both.  My recommendation would be both, but in any event, the spec needs to make this clear.</p>
",105,"2014-12-09 19:31:32+00",105
"===",3034,3,"2014-03-06 06:16:06+00","2014-10-15 03:55:05+00","Clarify whether servers must support both GET & POST queries","<p>
We indicate there are two methods, but don't indicate whether servers need to support both.  Recommendation is that they must.  (If not, then we need to add ability for Conformance to indicate whether system supports GET, POST or both.</p>
",105,"2014-10-15 10:38:55+00",150
"===",3036,3,"2014-03-06 20:34:40+00","2014-10-13 06:40:57+00","Conformance.rest.resource.searchParam.definition is missing a clause","<p>
<strong>Conformance.rest.resource.searchParam.definition</strong></p>

<p>
This SHALL be populated for all search parameters not defined as part of the core FHIR specification. The uri is the uri of the profile defining the parameter followed by ""#"" followed by the structure name and search parameter name.<br />
 </p>

<p>
---</p>

<p>
*should say* </p>

<p>
""the parameter followed by ""#"" followed by the structure name followed by ""."" followed by the search parameter name.""</p>

<p>
(Or preferably something equivalent but less verbose. And also should include an example.)</p>

<p>
 </p>

<p>
 </p>
",2904,"2014-10-15 10:39:12+00",150
"===",3037,3,"2014-03-06 20:35:58+00","2014-10-15 03:59:09+00","Base conformance: Conformance.rest.resource.searchParam.definition populated incorrectly","<p>
Every instance is wrong. For example:</p>

<p>
Wrong:</p>

<p>
      &lt;searchParam&gt;<br />
        &lt;name value=""substance""/&gt;<br />
        &lt;definition value=""<a href=""http://hl7.org/fhir/profiles/AdverseReaction"">http://hl7.org/fhir/profiles/AdverseReaction</a>""/&gt;</p>

<p>
 </p>

<p>
Should be:</p>

<p>
      &lt;searchParam&gt;<br />
        &lt;name value=""substance""/&gt;<br />
        &lt;definition value=""<a href=""http://hl7.org/fhir/profiles/AdverseReaction#AdverseReaction.substance"">http://hl7.org/fhir/profiles/AdverseReaction#AdverseReaction.substance</a>""/&gt;</p>

<p>
 </p>

<p>
 </p>
",2904,"2014-10-15 10:39:20+00",150
"===",3038,3,"2014-03-07 17:48:17+00","2014-10-15 04:03:27+00","In list.html: re-word descriptions","<p>
1. ""There should be a representation in the narrative for each item in the list, and vice versa,""</p>

<p>
I don't understand what this means.</p>

<p>
 </p>

<p>
2. ""This means that the narrative content of the list will be limited to the version of the contained resources""</p>

<p>
clarify that this is not in fact referring to what FHIR usually means by ""contained resources"" (that is, it's not about &lt;contained&gt;, bur rather simply about ""items in the list""?)</p>
",2904,"2014-10-15 10:39:28+00",150
"===",3040,3,"2014-03-07 21:17:07+00","2014-10-17 10:14:50+00","include .profile.xml files in Maven artifacts","<p>
In the .NET package library I'm looking at: <a href=""https://github.com/ewoutkramer/fhir-net-api/blob/master/src/Hl7.Fhir.Model/Model/ModelInfo.cs"">https://github.com/ewoutkramer/fhir-net-api/blob/master/src/Hl7.Fhir.Model/Model/ModelInfo.cs</a></p>

<p>
This is a nice set of data to have. And there's nothing like it in the Java reference implementation. I think I might just stop-gap by packaging up all the *.profile.xml files into a ""profiles"" dir in the Maven package, so at least folks using a given version of the Java-RI will have access to these details. (My practical reason: I need xpath definitions of search params to come from somewhere.)<br />
[12:08:18 PM] Grahame Grieve: We can add that. Make a gforge task ;-)</p>
",2904,"2014-10-17 10:14:49+00",150
"===",3042,3,"2014-03-07 23:33:30+00","2014-05-04 04:27:34+00","Historical versions not posted","<p>
The links to the various historical versions don't resolve.  Also, the link ""<a href=""http://wiki.hl7.org/index.php?title=FHIR"">through the HL7 gForge archives</a>."" directs to the wiki</p>
",105,"2014-10-15 10:33:44+00",150
"===",3043,3,"2014-03-07 23:33:57+00","2014-10-15 11:21:20+00","*.profile.xml files in the FHIR spec are missingProfile.structure.name ?","<p>
*.profile.xml files in the FHIR spec are missing the property <a href=""http://hl7.org/implement/standards/fhir/profile-definitions.html#Profile.structure.name"">http://hl7.org/implement/standards/fhir/profile-definitions.html#Profile.structure.name</a></p>

<p>
 </p>

<p>
This is theoretically optional, but it's required to resolve searchParam.definition URIs in Conformance.</p>

<p>
 </p>
",2904,"2014-10-15 11:21:19+00",150
"===",3044,3,"2014-03-09 19:56:30+00","2014-10-15 10:40:27+00","Observation Example missing Patient","<p>
Having a body weight with no identified patient isn't that useful</p>
",105,"2014-10-15 10:40:27+00",150
"===",3045,3,"2014-03-09 23:00:49+00","2014-06-26 23:19:39+00","Observation name-value composite parameter not necessary","<p>
Now that Observation doesn't have components any more, there's no need for name-value composite on Observation.</p>
",105,"2014-06-26 23:19:39+00",105
"===",3049,3,"2014-03-12 13:19:30+00","2014-10-15 21:27:07+00","Examples of tags in an HTTP header","<p>
Feedback from the FHIR hands-on course: It would be userful to have an example of an HTTP header with a couple of tags specified rather than just having the grammar defined.  (We have atom examples showing tags, but nothing showing tags for an HTTP request)</p>
",105,"2014-10-15 21:27:07+00",150
"===",3052,3,"2014-03-12 15:55:24+00","2014-10-15 21:33:33+00","Reference to use of cids is misleading in references page","<p>
Note that internal references are allowed to be URIs rather than literal URLs. A typical case is the use of <a href=""http://www.hl7.org/implement/standards/fhir/http.html#transaction"">cid: URIs in a transaction</a>.</p>

<p>
However, in a transaction, these would not be ""internal"" references, they'd be references between resources.  They wouldn't really qualify as either absolute or relative.  They're temporary ids.  The documentation on the use of cids needs to be clarified and improved.  (Including whether cids are allowed to be used within documents or messages - they're a lot more friendly than urn:oid:.........</p>

<p>
 </p>
",105,"2014-10-15 21:33:33+00",150
"===",3053,3,"2014-03-12 15:56:40+00","2014-10-15 04:05:54+00","Missing slash in /svc/Profilec8973a22-2b5b-4e76-9c66-00639c99e61b","<p>
Should be /svc/Profile/c8973a22-2b5b-4e76-9c66-00639c99e61b</p>
",105,"2014-10-15 10:40:34+00",150
"===",3055,3,"2014-03-13 00:00:45+00","2014-06-11 05:00:54+00","CarePlan Example seems out of date","<p>
The CarePlan example here seems to be out of date:</p>

<p>
<a href=""http://latest.fhir.me/careplan-example-integrated.xml.html"">http://latest.fhir.me/careplan-example-integrated.xml.html</a></p>

<p>
In the &lt;activity&gt; tag, an extension is used to convey the link to the goal it applies to, but there is a &lt;goal&gt; element which seems suited for that purpose. Presumably the &lt;goal&gt; element didn't exist when the example was created so an extension was used to convey that piece of information.</p>
",413,"2014-06-11 05:00:54+00",105
