"start","tracker_item_id","field_name","field_type","field_data","tracker_extra_field_id"
"===",2969,"Category",1,"13098",3626
"===",2969,"Reviewing Work Group(s)",5,"13115",3628
"===",2969,"Resource(s)",5,"14060",3807
"===",2969,"HTML Page",5,"100",3808
"===",2969,"Section number",4,"",3631
"===",2969,"Target release",8,"100",3632
"===",2969,"Agreed change",6,"&lt;p&gt;
The cardinality for the Identifier property has been updated from 0..1 to 0..*&lt;/p&gt;
",3633
"===",2969,"Reason",6,"",3634
"===",2969,"For WGM Review by",1,"100",3911
"===",2970,"Status",7,"13093",2415
"===",2970,"Ballot Resolution",1,"100",3969
"===",2970,"Pre-applied?",3,"100",3910
"===",2970,"Backward Compatible?",1,"14308",3847
"===",2970,"url",4,"",3842
"===",2970,"Category",1,"13098",3626
"===",2970,"Reviewing Work Group(s)",5,"13116",3628
"===",2970,"Resource(s)",5,"14038",3807
"===",2970,"HTML Page",5,"100",3808
"===",2970,"Section number",4,"",3631
"===",2970,"Target release",8,"100",3632
"===",2970,"Agreed change",6,"",3633
"===",2970,"Reason",6,"",3634
"===",2970,"For WGM Review by",1,"100",3911
"===",2971,"Status",7,"13093",2415
"===",2971,"Ballot Resolution",1,"100",3969
"===",2971,"Pre-applied?",3,"100",3910
"===",2971,"Backward Compatible?",1,"14308",3847
"===",2971,"url",4,"",3842
"===",2971,"Category",1,"13098",3626
"===",2971,"Reviewing Work Group(s)",5,"13118",3628
"===",2971,"Resource(s)",5,"14056",3807
"===",2971,"HTML Page",5,"100",3808
"===",2971,"Section number",4,"",3631
"===",2971,"Target release",8,"100",3632
"===",2971,"Agreed change",6,"",3633
"===",2971,"Reason",6,"&lt;p&gt;
The definition should be changed to&lt;/p&gt;

&lt;p&gt;
&amp;quot;A unique identifier assigned to this immunization record&amp;quot;&lt;/p&gt;

&lt;p&gt;
(because profiling the resources is not done, the immunization resource is not removed, hence this change need to be applied)&lt;/p&gt;

&lt;p&gt;
EK/RS 27/0/0&lt;/p&gt;
",3634
"===",2971,"For WGM Review by",1,"14712",3911
"===",2972,"Status",7,"13610",2415
"===",2972,"Ballot Resolution",1,"100",3969
"===",2972,"Pre-applied?",3,"100",3910
"===",2972,"Backward Compatible?",1,"100",3847
"===",2972,"url",4,"",3842
"===",2972,"Category",1,"13099",3626
"===",2972,"Reviewing Work Group(s)",5,"13125",3628
"===",2972,"Reviewing Work Group(s)",5,"13108",3628
"===",2972,"Resource(s)",5,"14051",3807
"===",2972,"HTML Page",5,"100",3808
"===",2972,"Section number",4,"",3631
"===",2972,"Target release",8,"100",3632
"===",2972,"Agreed change",6,"",3633
"===",2972,"Reason",6,"&lt;p&gt;
Item resolved in #5336&lt;/p&gt;

&lt;p&gt;
Motion: January 22, 2015&lt;/p&gt;
",3634
"===",2972,"For WGM Review by",1,"14704",3911
"===",2973,"Status",7,"13093",2415
"===",2973,"Ballot Resolution",1,"100",3969
"===",2973,"Pre-applied?",3,"100",3910
"===",2973,"Backward Compatible?",1,"14308",3847
"===",2973,"url",4,"",3842
"===",2973,"Category",1,"13098",3626
"===",2973,"Reviewing Work Group(s)",5,"13114",3628
"===",2973,"Resource(s)",5,"14068",3807
"===",2973,"HTML Page",5,"100",3808
"===",2973,"Section number",4,"",3631
"===",2973,"Target release",8,"1071",3632
"===",2973,"Agreed change",6,"&lt;p&gt;
Agreed that Eric will fix the errors and review the other changes with Graham to determine how much real world they need to be.&lt;/p&gt;
",3633
"===",2973,"Reason",6,"",3634
"===",2973,"For WGM Review by",1,"100",3911
"===",2974,"Status",7,"13093",2415
"===",2974,"Ballot Resolution",1,"100",3969
"===",2974,"Pre-applied?",3,"100",3910
"===",2974,"Backward Compatible?",1,"14308",3847
"===",2974,"url",4,"",3842
"===",2974,"Category",1,"13099",3626
"===",2974,"Reviewing Work Group(s)",5,"14030",3628
"===",2974,"Reviewing Work Group(s)",5,"13111",3628
"===",2974,"Resource(s)",5,"100",3807
"===",2974,"HTML Page",5,"14102",3808
"===",2974,"Section number",4,"1.12.2.0",3631
"===",2974,"Target release",8,"100",3632
"===",2974,"Agreed change",6,"",3633
"===",2974,"Reason",6,"",3634
"===",2974,"For WGM Review by",1,"100",3911
"===",2975,"Status",7,"13095",2415
"===",2975,"Ballot Resolution",1,"100",3969
"===",2975,"Pre-applied?",3,"100",3910
"===",2975,"Backward Compatible?",1,"100",3847
"===",2975,"url",4,"",3842
"===",2975,"Category",1,"13097",3626
"===",2975,"Reviewing Work Group(s)",5,"13111",3628
"===",2975,"Resource(s)",5,"100",3807
"===",2975,"HTML Page",5,"14105",3808
"===",2975,"Section number",4,"2.1.16",3631
"===",2975,"Target release",8,"100",3632
"===",2975,"Agreed change",6,"",3633
"===",2975,"Reason",6,"",3634
"===",2975,"For WGM Review by",1,"100",3911
"===",2976,"Status",7,"13093",2415
"===",2976,"Ballot Resolution",1,"100",3969
"===",2976,"Pre-applied?",3,"100",3910
"===",2976,"Backward Compatible?",1,"14308",3847
"===",2976,"url",4,"",3842
"===",2976,"Category",1,"13099",3626
"===",2976,"Reviewing Work Group(s)",5,"13111",3628
"===",2976,"Resource(s)",5,"100",3807
"===",2976,"HTML Page",5,"14105",3808
"===",2976,"Section number",4,"2.1.16",3631
"===",2976,"Target release",8,"100",3632
"===",2976,"Agreed change",6,"",3633
"===",2976,"Reason",6,"",3634
"===",2976,"For WGM Review by",1,"100",3911
"===",2985,"Status",7,"13095",2415
"===",2985,"Ballot Resolution",1,"100",3969
"===",2985,"Pre-applied?",3,"100",3910
"===",2985,"Backward Compatible?",1,"100",3847
"===",2985,"url",4,"",3842
"===",2985,"Category",1,"13099",3626
"===",2985,"Reviewing Work Group(s)",5,"13111",3628
"===",2985,"Resource(s)",5,"100",3807
"===",2985,"HTML Page",5,"14102",3808
"===",2985,"Section number",4,"2.1.16",3631
"===",2985,"Target release",8,"1071",3632
"===",2985,"Agreed change",6,"&lt;p&gt;
Make it more clear that the REST specification describes the generic mechanism to put tags in the HTTP headers, but clearly point to the Tags on the &amp;quot;extras&amp;quot; page to signal that there are FHIR-specific &amp;quot;FHIR Resource Tags&amp;quot; that make use of this mechanism. The current single link is obviously overlooked.&lt;/p&gt;

&lt;p&gt;
In 1.12.2.0.1, make the label and text use the term &amp;quot;FHIR Resource Tag&amp;quot;.&lt;/p&gt;

&lt;p&gt;
Clearly point from here to the a) HTTP header format for those tags (is there) and b) The entry.category for use in a Feed.&lt;/p&gt;

&lt;p&gt;
Paul Knapp - James Agnew &amp;nbsp;25/0/0&lt;/p&gt;
",3633
"===",2985,"Reason",6,"",3634
"===",2985,"For WGM Review by",1,"100",3911
"===",2986,"Status",7,"13093",2415
"===",2986,"Ballot Resolution",1,"100",3969
"===",2986,"Pre-applied?",3,"100",3910
"===",2986,"Backward Compatible?",1,"14308",3847
"===",2986,"url",4,"",3842
"===",2986,"Category",1,"13099",3626
"===",2986,"Reviewing Work Group(s)",5,"13108",3628
"===",2986,"Resource(s)",5,"100",3807
"===",2986,"HTML Page",5,"14094",3808
"===",2986,"Section number",4,"1.12.1.2",3631
"===",2986,"Target release",8,"100",3632
"===",2986,"Agreed change",6,"&lt;p&gt;
Approved as proposed. Katherine/Woody 3-0-0&lt;/p&gt;
",3633
"===",2986,"Reason",6,"",3634
"===",2986,"For WGM Review by",1,"100",3911
"===",2987,"Status",7,"14137",2415
"===",2987,"Ballot Resolution",1,"100",3969
"===",2987,"Pre-applied?",3,"100",3910
"===",2987,"Backward Compatible?",1,"100",3847
"===",2987,"url",4,"",3842
"===",2987,"Category",1,"13099",3626
"===",2987,"Reviewing Work Group(s)",5,"13121",3628
"===",2987,"Resource(s)",5,"14077",3807
"===",2987,"HTML Page",5,"100",3808
"===",2987,"Section number",4,"",3631
"===",2987,"Target release",8,"1071",3632
"===",2987,"Agreed change",6,"&lt;p&gt;
* We would welcome a clearer text but the current suggested text is not sufficient.&lt;/p&gt;

&lt;p&gt;
* We would also suggest to add to mustSupport&amp;#39;s description&amp;nbsp;the fact that the explanation of what it means to be &amp;quot;useful&amp;quot; is put in ElementDefn.requirement.&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3633
"===",2987,"Reason",6,"",3634
"===",2987,"For WGM Review by",1,"100",3911
"===",2989,"Status",7,"13093",2415
"===",2989,"Ballot Resolution",1,"100",3969
"===",2989,"Pre-applied?",3,"100",3910
"===",2989,"Backward Compatible?",1,"14308",3847
"===",2989,"url",4,"",3842
"===",2989,"Category",1,"13097",3626
"===",2989,"Reviewing Work Group(s)",5,"13116",3628
"===",2989,"Resource(s)",5,"14076",3807
"===",2989,"HTML Page",5,"100",3808
"===",2989,"Section number",4,"4.6.5",3631
"===",2989,"Target release",8,"100",3632
"===",2989,"Agreed change",6,"",3633
"===",2989,"Reason",6,"",3634
"===",2989,"For WGM Review by",1,"100",3911
"===",2990,"Status",7,"13093",2415
"===",2990,"Ballot Resolution",1,"100",3969
"===",2990,"Pre-applied?",3,"100",3910
"===",2990,"Backward Compatible?",1,"14308",3847
"===",2990,"url",4,"",3842
"===",2990,"Category",1,"13098",3626
"===",2990,"Reviewing Work Group(s)",5,"13108",3628
"===",2990,"Resource(s)",5,"100",3807
"===",2990,"HTML Page",5,"14135",3808
"===",2990,"Section number",4,"",3631
"===",2990,"Target release",8,"100",3632
"===",2990,"Agreed change",6,"",3633
"===",2990,"Reason",6,"",3634
"===",2990,"For WGM Review by",1,"100",3911
"===",2991,"Status",7,"13095",2415
"===",2991,"Ballot Resolution",1,"100",3969
"===",2991,"Pre-applied?",3,"100",3910
"===",2991,"Backward Compatible?",1,"100",3847
"===",2991,"url",4,"",3842
"===",2991,"Category",1,"13099",3626
"===",2991,"Reviewing Work Group(s)",5,"13123",3628
"===",2991,"Resource(s)",5,"100",3807
"===",2991,"HTML Page",5,"14134",3808
"===",2991,"Section number",4,"",3631
"===",2991,"Target release",8,"100",3632
"===",2991,"Agreed change",6,"",3633
"===",2991,"Reason",6,"",3634
"===",2991,"For WGM Review by",1,"100",3911
"===",2998,"Status",7,"13093",2415
"===",2998,"Ballot Resolution",1,"100",3969
"===",2998,"Pre-applied?",3,"100",3910
"===",2998,"Backward Compatible?",1,"14308",3847
"===",2998,"url",4,"",3842
"===",2998,"Category",1,"13097",3626
"===",2998,"Reviewing Work Group(s)",5,"13108",3628
"===",2998,"Resource(s)",5,"100",3807
"===",2998,"HTML Page",5,"14130",3808
"===",2998,"Section number",4,"",3631
"===",2998,"Target release",8,"100",3632
"===",2998,"Agreed change",6,"",3633
"===",2998,"Reason",6,"",3634
"===",2998,"For WGM Review by",1,"100",3911
"===",3001,"Status",7,"13093",2415
"===",3001,"Ballot Resolution",1,"100",3969
"===",3001,"Pre-applied?",3,"100",3910
"===",3001,"Backward Compatible?",1,"100",3847
"===",3001,"url",4,"",3842
"===",3001,"Category",1,"13099",3626
"===",3001,"Reviewing Work Group(s)",5,"13116",3628
"===",3001,"Resource(s)",5,"14076",3807
"===",3001,"HTML Page",5,"100",3808
"===",3001,"Section number",4,"",3631
"===",3001,"Target release",8,"100",3632
"===",3001,"Agreed change",6,"&lt;p&gt;
Three options - use same resources to include order &amp;quot;mood&amp;quot;, use referral resource, or create a new resource for order procedure. Differences in &amp;quot;orders&amp;quot; for procedures vs.consults. Where do you routinely find procedure orders? Can refer to referral order.&lt;br /&gt;
DECISION:&amp;nbsp; Motion create a new resources call procedure order.&amp;nbsp; Elaine/Stephen -- Ab - 0, Neg - 0, Yes - 11&amp;nbsp; FMG timelines -- ballot in Jan - draft for comment, vs. DSTU.&amp;nbsp; Want a draft however in December.&amp;nbsp; Final for March 30.&amp;nbsp; Will need resource proposal.&lt;/p&gt;
",3633
"===",3001,"Reason",6,"",3634
"===",3001,"For WGM Review by",1,"100",3911
"===",3002,"Status",7,"13093",2415
"===",3002,"Ballot Resolution",1,"100",3969
"===",3002,"Pre-applied?",3,"100",3910
"===",3002,"Backward Compatible?",1,"14308",3847
"===",3002,"url",4,"",3842
"===",3002,"Category",1,"13099",3626
"===",3002,"Reviewing Work Group(s)",5,"13114",3628
"===",3002,"Resource(s)",5,"14068",3807
"===",3002,"HTML Page",5,"100",3808
"===",3002,"Section number",4,"1.14.2.1.1",3631
"===",3002,"Target release",8,"100",3632
"===",3002,"Agreed change",6,"&lt;p&gt;
~~o&amp;nbsp;Motion to:&lt;br /&gt;
&amp;nbsp;Change the cardinality from 1..1 to 0..1.&lt;br /&gt;
&amp;nbsp;Replace note with: &amp;quot;Note that in most contexts, unreliable results are not recorded, deleted, or otherwise excluded, but it&amp;#39;s not always possible to exclude them from the record.&amp;nbsp; If the reliability indicator is present, interpreters of a result, whether human or machine, should always either be aware of the status or prevented from using the observation without being unaware that the reliability is not &amp;quot;ok&amp;quot;.&amp;rdquo;&lt;br /&gt;
&amp;nbsp;Replace&amp;nbsp; unknown value definition with: &amp;quot;unknown: No observation reliability value was available.&amp;quot;&lt;br /&gt;
&amp;nbsp;Eric Haas, Josh Mandel&lt;br /&gt;
&amp;nbsp;Against: 0; Abstain: 1; In Favor: 12&lt;br /&gt;
&amp;nbsp;&lt;/p&gt;
",3633
"===",3002,"Reason",6,"",3634
"===",3002,"For WGM Review by",1,"100",3911
"===",3003,"Status",7,"13095",2415
"===",3003,"Ballot Resolution",1,"100",3969
"===",3003,"Pre-applied?",3,"100",3910
"===",3003,"Backward Compatible?",1,"100",3847
"===",3003,"url",4,"",3842
"===",3003,"Category",1,"13099",3626
"===",3003,"Reviewing Work Group(s)",5,"14030",3628
"===",3003,"Resource(s)",5,"14068",3807
"===",3003,"HTML Page",5,"100",3808
"===",3003,"Section number",4,"1.14.2.1.1",3631
"===",3003,"Target release",8,"100",3632
"===",3003,"Agreed change",6,"",3633
"===",3003,"Reason",6,"",3634
"===",3003,"For WGM Review by",1,"100",3911
"===",3005,"Status",7,"13093",2415
"===",3005,"Ballot Resolution",1,"100",3969
"===",3005,"Pre-applied?",3,"100",3910
"===",3005,"Backward Compatible?",1,"14308",3847
"===",3005,"url",4,"",3842
"===",3005,"Category",1,"13098",3626
"===",3005,"Reviewing Work Group(s)",5,"13113",3628
"===",3005,"Resource(s)",5,"100",3807
"===",3005,"HTML Page",5,"14096",3808
"===",3005,"Section number",4,"1.13.3.5",3631
"===",3005,"Target release",8,"100",3632
"===",3005,"Agreed change",6,"&lt;p&gt;
Agree. &amp;nbsp;Will swap the mapping entries for use and label for v2.&lt;/p&gt;

&lt;p&gt;
Woody/Rik 11/0/0&lt;/p&gt;
",3633
"===",3005,"Reason",6,"",3634
"===",3005,"For WGM Review by",1,"100",3911
"===",3006,"Status",7,"13096",2415
"===",3006,"Ballot Resolution",1,"100",3969
"===",3006,"Pre-applied?",3,"100",3910
"===",3006,"Backward Compatible?",1,"14308",3847
"===",3006,"url",4,"",3842
"===",3006,"Category",1,"13099",3626
"===",3006,"Reviewing Work Group(s)",5,"13114",3628
"===",3006,"Resource(s)",5,"14068",3807
"===",3006,"HTML Page",5,"100",3808
"===",3006,"Section number",4,"4.15.6",3631
"===",3006,"Target release",8,"100",3632
"===",3006,"Agreed change",6,"&lt;p&gt;Motion to find Persuasive&lt;/p&gt;

&lt;p&gt;(Part of QA task)&lt;/p&gt;

&lt;p&gt;EH created Glasgow scale,&amp;nbsp; (see &lt;a href=&quot;http://hl7-fhir.github.io/observation-example-glasgow.html&quot;&gt;http://hl7-fhir.github.io/observation-example-glasgow.html&lt;/a&gt;)&lt;/p&gt;

&lt;p&gt;EH to create BP (related.type = COMP )&amp;nbsp;and Lipid Panel&amp;nbsp; (related.type =MBR &amp;nbsp; ) example&lt;/p&gt;
",3633
"===",3006,"Reason",6,"",3634
"===",3006,"For WGM Review by",1,"100",3911
"===",3008,"Status",7,"13093",2415
"===",3008,"Ballot Resolution",1,"100",3969
"===",3008,"Pre-applied?",3,"100",3910
"===",3008,"Backward Compatible?",1,"100",3847
"===",3008,"url",4,"",3842
"===",3008,"Category",1,"13099",3626
"===",3008,"Reviewing Work Group(s)",5,"13116",3628
"===",3008,"Resource(s)",5,"14033",3807
"===",3008,"HTML Page",5,"100",3808
"===",3008,"Section number",4,"4.2.3",3631
"===",3008,"Target release",8,"100",3632
"===",3008,"Agreed change",6,"&lt;p&gt;
Allergy and Intolerance Criticality Value Set&amp;nbsp;&lt;/p&gt;

&lt;p style=&quot;margin-left:1.0in&quot;&gt;
&amp;nbsp;&lt;/p&gt;

&lt;p&gt;
Code for HIGH -&amp;nbsp;&amp;nbsp; Definition:&amp;nbsp;&amp;nbsp; Exposure to substance may result in a life threatening or organ system threatening outcome.&lt;/p&gt;

&lt;p&gt;
Code for LOW &amp;ndash;&amp;nbsp;&amp;nbsp; Definition:&amp;nbsp;&amp;nbsp; Exposure to substance unlikely to result in a life threatening or organ system threatening outcome.&lt;/p&gt;

&lt;p&gt;
Unable to Determine &amp;ndash; Definition: Unable to assess with information available.&lt;/p&gt;

&lt;p&gt;
Unknown &amp;ndash; Definition:&amp;nbsp; A proper value is applicable but it is not known.&lt;/p&gt;

&lt;p&gt;
VOTE&amp;nbsp;Move: Stephen/Lisa&amp;nbsp;&amp;nbsp; Abstain &amp;ndash; 0 ,&amp;nbsp; Negative &amp;ndash; 0,&amp;nbsp;&amp;nbsp; Approve &amp;ndash; 6&lt;/p&gt;

&lt;p&gt;
July 23, 2014&lt;/p&gt;
",3633
"===",3008,"Reason",6,"&lt;p&gt;
Current codes do not reflect clinical practice.&lt;/p&gt;
",3634
"===",3008,"For WGM Review by",1,"100",3911
"===",3011,"Status",7,"14137",2415
"===",3011,"Ballot Resolution",1,"100",3969
"===",3011,"Pre-applied?",3,"100",3910
"===",3011,"Backward Compatible?",1,"100",3847
"===",3011,"url",4,"",3842
"===",3011,"Category",1,"13099",3626
"===",3011,"Reviewing Work Group(s)",5,"13116",3628
"===",3011,"Resource(s)",5,"14038",3807
"===",3011,"HTML Page",5,"100",3808
"===",3011,"Section number",4,"",3631
"===",3011,"Target release",8,"100",3632
"===",3011,"Agreed change",6,"&lt;p&gt;
Current careplan.activity.note needs a purpose, uses and constraints to clarify via text.&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;

&lt;p&gt;
lloyd continuing to consider if this is an issue.&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3633
"===",3011,"Reason",6,"",3634
"===",3011,"For WGM Review by",1,"100",3911
"===",3012,"Status",7,"13093",2415
"===",3012,"Ballot Resolution",1,"100",3969
"===",3012,"Pre-applied?",3,"100",3910
"===",3012,"Backward Compatible?",1,"14308",3847
"===",3012,"url",4,"",3842
"===",3012,"Category",1,"13097",3626
"===",3012,"Reviewing Work Group(s)",5,"13108",3628
"===",3012,"Resource(s)",5,"14077",3807
"===",3012,"HTML Page",5,"100",3808
"===",3012,"Section number",4,"",3631
"===",3012,"Target release",8,"100",3632
"===",3012,"Agreed change",6,"",3633
"===",3012,"Reason",6,"",3634
"===",3012,"For WGM Review by",1,"100",3911
"===",3014,"Status",7,"13093",2415
"===",3014,"Ballot Resolution",1,"100",3969
"===",3014,"Pre-applied?",3,"14633",3910
"===",3014,"Backward Compatible?",1,"14308",3847
"===",3014,"url",4,"",3842
"===",3014,"Category",1,"13099",3626
"===",3014,"Reviewing Work Group(s)",5,"14030",3628
"===",3014,"Resource(s)",5,"100",3807
"===",3014,"HTML Page",5,"14134",3808
"===",3014,"Section number",4,"",3631
"===",3014,"Target release",8,"100",3632
"===",3014,"Agreed change",6,"",3633
"===",3014,"Reason",6,"&lt;p&gt;
That symbol (the paragraph symbol) indicates that a field is part of the &amp;quot;summary&amp;quot; version of a Resource. So, this is a feature.&lt;/p&gt;

&lt;p&gt;
I can understand this is not evident to the average user, though there is a pop-up text stating this if you hover your mouse over it.&lt;/p&gt;

&lt;p&gt;
Ahh. Would an S be better, or even Sum?&lt;/p&gt;

&lt;p&gt;
Also, I think it might be clearer if it came either right before cardinality rather than after the descriptive text -&amp;nbsp;Would make it easier to visually scan and see what was part of the summary and what wasn&amp;#39;t&lt;/p&gt;
",3634
"===",3014,"For WGM Review by",1,"100",3911
"===",3015,"Status",7,"13093",2415
"===",3015,"Ballot Resolution",1,"100",3969
"===",3015,"Pre-applied?",3,"100",3910
"===",3015,"Backward Compatible?",1,"14308",3847
"===",3015,"url",4,"",3842
"===",3015,"Category",1,"13099",3626
"===",3015,"Reviewing Work Group(s)",5,"13116",3628
"===",3015,"Resource(s)",5,"14081",3807
"===",3015,"Resource(s)",5,"14080",3807
"===",3015,"HTML Page",5,"100",3808
"===",3015,"Section number",4,"",3631
"===",3015,"Target release",8,"100",3632
"===",3015,"Agreed change",6,"&lt;p&gt;
&amp;lt;p&amp;gt; Change subject from Patient|RelatedPerson&amp;amp;nbsp;to Any&amp;amp;nbsp;(Grahame / Russ : 5-0-0&amp;amp;nbsp;)&amp;lt;/p&amp;gt;&lt;/p&gt;
",3633
